0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,2,4,2,4,1,1,2,7,4,0,0,0,1,4,2,-0.142857142857,0.0,0.971899224806,-0.53691416535,-0.777777777778,0.90055307786,1.0,-1.0,-0.333333333333,-0.25,-0.189189189189,0.333333333333,0.466666666667,0.294117647059,0
2,1,4,3,4,1,2,1,2,3,1,0,0,2,2,3,-0.190476190476,-1.0,0.134689922481,-0.868457082675,0.333333333333,-0.788030601285,-1.0,-1.0,-0.333333333333,-0.5,-0.567567567568,-1.0,-0.866666666667,-0.176470588235,0
2,2,3,1,3,1,2,2,7,3,0,0,0,3,3,3,-0.47619047619,0.285714285714,0.449612403101,-0.198420221169,-0.777777777778,-0.412502388251,-1.0,-1.0,0.333333333333,-0.5,-0.459459459459,-0.222222222222,-1.0,-0.529411764706,0
2,1,4,1,2,0,3,1,6,2,1,0,1,1,2,3,0.809523809524,-0.0714285714286,-0.84496124031,-0.583570300158,1.0,0.199727530344,-1.0,-1.0,1.0,-0.65,-0.72972972973,-0.555555555556,-0.466666666667,-0.647058823529,1
2,1,2,1,1,1,3,1,6,4,1,0,0,4,3,2,0.285714285714,-0.357142857143,-0.473837209302,-0.826750921538,-0.333333333333,0.575255743379,1.0,-1.0,0.333333333333,-0.6,-0.891891891892,-0.777777777778,-1.0,-0.764705882353,0
2,1,4,3,4,1,3,3,0,1,0,0,0,3,3,3,0.333333333333,-1.0,-0.721899224806,-0.116692996314,0.555555555556,-0.0872050537696,-1.0,-1.0,-0.333333333333,-0.15,-0.783783783784,-0.777777777778,-1.0,-0.647058823529,0
2,1,1,3,3,1,3,3,5,3,2,0,0,3,3,3,-2.22044604925e-16,-0.357142857143,0.743217054264,0.311743022643,0.555555555556,0.575255743379,1.0,-1.0,-1.0,-0.55,-0.783783783784,-0.666666666667,-0.733333333333,-0.764705882353,0
2,2,4,2,3,1,2,4,3,1,1,0,0,1,3,4,0.619047619048,-0.857142857143,-0.249031007752,0.668983675619,-0.777777777778,-1.0,-1.0,-1.0,-1.0,0.7,0.837837837838,-0.333333333333,-0.866666666667,0.882352941176,0
0,1,3,1,3,0,2,1,2,2,1,0,0,3,3,3,-0.333333333333,-1.0,-0.0794573643411,-0.860663507109,0.333333333333,0.456397473115,1.0,-1.0,-1.0,-0.75,-0.837837837838,-1.0,-1.0,-0.764705882353,0
1,1,1,3,1,0,3,3,0,3,1,0,0,4,3,2,0.333333333333,0.214285714286,-0.396317829457,0.00242232754081,0.111111111111,-1.0,-1.0,-1.0,-1.0,0.4,-0.891891891892,-0.777777777778,-0.866666666667,-0.764705882353,0
2,1,2,3,3,1,3,2,2,1,0,0,0,4,2,3,-0.52380952381,0.142857142857,-0.481589147287,-0.626224328594,-0.777777777778,-0.788030601285,-1.0,-1.0,-0.333333333333,-0.5,-0.459459459459,-1.0,-0.866666666667,-0.0588235294118,0
2,1,2,1,3,1,4,1,6,3,1,0,0,3,3,3,-0.47619047619,0.571428571429,-0.202519379845,-0.821906266456,-0.777777777778,0.90055307786,1.0,-1.0,-0.333333333333,-0.5,-0.459459459459,-0.222222222222,-1.0,-0.176470588235,0
2,2,1,2,2,0,2,4,7,4,1,0,0,1,2,2,-2.22044604925e-16,0.642857142857,0.991279069767,0.160821484992,-1.0,-1.0,-1.0,-1.0,-0.333333333333,0.05,0.0810810810811,0.0,0.2,-0.294117647059,0
2,1,3,3,1,1,3,1,6,4,1,0,0,2,5,3,-0.285714285714,-0.428571428571,0.198643410853,-0.813375460769,-1.0,-0.593037656636,-1.0,-1.0,-0.333333333333,-0.25,-0.243243243243,0.111111111111,-0.466666666667,0.176470588235,0
2,2,3,1,1,1,3,3,7,3,0,0,0,3,6,2,-0.047619047619,-0.857142857143,-0.703488372093,0.0110584518167,-1.0,-0.788030601285,-1.0,-1.0,0.333333333333,-0.15,-0.135135135135,0.111111111111,-0.333333333333,0.529411764706,0
1,1,2,1,4,0,3,1,2,4,2,0,1,3,3,2,-0.571428571429,-0.714285714286,0.791666666667,-0.855713533439,-1.0,-0.412502388251,-1.0,-1.0,-1.0,-0.7,-0.72972972973,-0.555555555556,-1.0,-0.764705882353,0
1,2,1,5,3,0,1,1,8,1,2,0,0,1,5,4,-0.952380952381,-1.0,-0.773255813953,-0.86140073723,-1.0,0.575255743379,1.0,-1.0,-1.0,-0.95,-1.0,-1.0,-1.0,-1.0,1
2,1,3,5,3,0,3,3,4,3,1,0,0,3,2,3,0.714285714286,0.142857142857,-0.0193798449612,0.0247498683518,0.777777777778,-1.0,-1.0,-1.0,-0.333333333333,0.1,-0.459459459459,-0.222222222222,-1.0,-0.0588235294118,0
2,1,4,1,4,0,3,4,5,4,2,0,0,3,0,3,0.666666666667,0.571428571429,-0.127906976744,0.397156398104,0.333333333333,0.199727530344,-1.0,-1.0,-1.0,0.65,-0.351351351351,0.0,-0.6,-0.0588235294118,0
0,2,1,1,2,0,2,1,8,4,2,0,0,4,2,2,-0.285714285714,-0.5,0.0106589147287,-0.859610321222,-1.0,0.331441299042,-1.0,-1.0,-1.0,-0.85,-0.891891891892,-0.777777777778,-0.733333333333,-0.764705882353,0
2,2,3,3,1,1,2,2,7,2,1,0,0,2,2,3,-0.47619047619,-0.928571428571,-0.646317829457,-0.406529752501,-0.555555555556,0.331441299042,-1.0,-1.0,0.333333333333,-0.5,-1.0,-1.0,-1.0,-1.0,0
1,1,3,1,1,1,3,1,6,1,2,0,1,1,3,3,-0.285714285714,-0.857142857143,-0.320736434109,-0.753659820958,-0.777777777778,-1.0,-1.0,-1.0,-1.0,-0.5,-0.459459459459,-0.111111111111,0.2,-0.176470588235,1
2,1,3,1,2,1,3,2,4,2,1,0,0,4,3,2,0.142857142857,1.0,-0.190891472868,-0.639283833597,-0.777777777778,-0.593037656636,-1.0,-1.0,-0.333333333333,-0.5,-0.513513513514,-0.111111111111,-0.0666666666667,-0.0588235294118,0
1,1,4,5,4,1,2,2,0,3,1,0,0,2,3,2,-0.238095238095,-0.357142857143,0.546511627907,-0.573038441285,-0.777777777778,-0.412502388251,-1.0,-1.0,-0.333333333333,-0.6,-0.567567567568,-0.777777777778,-0.0666666666667,-0.176470588235,0
2,2,2,2,4,1,3,5,3,3,1,0,0,2,3,4,0.142857142857,-0.714285714286,-0.00387596899225,0.821379673512,0.333333333333,-0.593037656636,-1.0,-1.0,-1.0,0.05,-0.945945945946,-1.0,-1.0,-1.0,0
2,2,3,1,3,1,3,2,7,3,1,0,0,2,3,3,-0.619047619048,-1.0,-0.539728682171,-0.548499210111,-0.777777777778,0.0604832724973,-1.0,-1.0,-0.333333333333,-0.6,-0.567567567568,-0.222222222222,-0.0666666666667,-0.176470588235,0
2,1,4,3,2,1,4,4,5,4,0,0,0,4,4,4,0.761904761905,-1.0,0.378875968992,0.445286993154,-0.555555555556,-0.593037656636,-1.0,-1.0,0.333333333333,0.55,-0.621621621622,-0.222222222222,-1.0,-1.0,0
1,2,4,1,2,1,3,2,7,3,0,0,0,4,3,3,0.52380952381,-1.0,0.979651162791,-0.397682991048,0.555555555556,-0.788030601285,-1.0,-1.0,0.333333333333,-0.4,-0.675675675676,-0.666666666667,-1.0,-0.882352941176,1
2,1,4,3,4,1,3,2,6,1,1,0,1,3,2,3,-0.0952380952381,-0.571428571429,0.825581395349,-0.655081621906,0.111111111111,0.688583679144,1.0,-1.0,-0.333333333333,-0.2,-0.72972972973,-0.666666666667,-1.0,-0.529411764706,0
0,2,3,2,1,1,2,2,7,1,1,0,0,1,2,3,0.285714285714,0.785714285714,0.561046511628,-0.644444444444,-0.777777777778,-0.2444280744,-1.0,-1.0,-0.333333333333,-0.5,-0.459459459459,-0.222222222222,-0.466666666667,-0.411764705882,0
1,2,3,1,4,1,2,2,7,4,1,0,0,3,5,3,0.190476190476,0.0,-0.270348837209,-0.389678778304,-0.333333333333,0.199727530344,-1.0,-1.0,-0.333333333333,-0.65,-0.891891891892,-0.777777777778,-0.733333333333,-0.764705882353,0
2,2,3,5,4,1,3,2,8,4,1,0,0,3,6,4,-2.22044604925e-16,-0.714285714286,-0.960271317829,-0.886571879937,-0.333333333333,-0.412502388251,-1.0,-1.0,-0.333333333333,-0.05,-0.945945945946,-1.0,-1.0,-1.0,1
2,2,2,2,4,1,3,3,7,2,2,0,0,3,2,3,-0.047619047619,-0.928571428571,0.0891472868217,-0.332069510269,0.555555555556,-0.0872050537696,-1.0,-1.0,-1.0,-0.5,-0.945945945946,-1.0,-1.0,-1.0,0
2,1,4,3,3,1,3,1,6,2,2,0,0,2,4,3,-0.380952380952,-1.0,-0.908914728682,-0.842864665613,-0.777777777778,0.0604832724973,-1.0,-1.0,-1.0,-0.95,-0.945945945946,-0.888888888889,-0.866666666667,-1.0,0
2,1,3,1,3,1,3,1,6,4,1,0,0,2,0,2,0.571428571429,-1.0,-0.658914728682,-0.819483938915,-0.777777777778,-1.0,-1.0,-1.0,-1.0,-0.95,-0.945945945946,-1.0,-1.0,-1.0,0
2,1,3,5,3,0,1,3,4,1,0,0,1,3,2,3,-0.142857142857,-1.0,0.197674418605,-0.0265402843602,-0.555555555556,0.575255743379,1.0,-1.0,-0.333333333333,-0.15,-0.621621621622,-0.222222222222,-0.0666666666667,-0.176470588235,0
2,1,1,3,4,1,2,3,0,1,1,0,0,1,5,3,-2.22044604925e-16,-0.642857142857,0.997093023256,-0.054028436019,-0.111111111111,-0.2444280744,-1.0,-1.0,-0.333333333333,-0.55,-0.621621621622,-0.222222222222,-0.866666666667,-0.176470588235,0
1,1,4,1,1,1,3,2,2,4,1,0,0,4,2,3,-0.333333333333,0.642857142857,-0.252906976744,-0.547130068457,-0.777777777778,-0.2444280744,-1.0,-1.0,0.333333333333,-0.5,-0.459459459459,-0.111111111111,-0.466666666667,-0.176470588235,0
2,1,3,3,2,0,4,1,6,3,1,0,0,1,0,3,-0.571428571429,-0.5,0.59496124031,-0.735860979463,0.555555555556,0.0604832724973,-1.0,-1.0,-1.0,-0.75,-0.837837837838,-0.777777777778,-1.0,-0.764705882353,0
0,1,3,1,4,1,3,5,3,4,2,0,0,3,3,2,-2.22044604925e-16,-0.428571428571,0.958333333333,0.940179041601,-0.555555555556,-0.593037656636,-1.0,-1.0,-1.0,0.05,-0.675675675676,-1.0,-0.866666666667,-0.647058823529,0
2,1,4,3,1,1,3,1,6,4,2,0,0,3,4,1,-0.238095238095,-0.571428571429,0.527131782946,-0.793259610321,-0.777777777778,-0.593037656636,-1.0,-1.0,-1.0,-0.95,-0.945945945946,-1.0,-1.0,-1.0,0
2,1,2,3,4,0,3,1,6,2,2,0,0,4,3,3,-0.238095238095,0.857142857143,-0.761627906977,-0.862875197472,-0.555555555556,-0.2444280744,-1.0,-1.0,-1.0,-0.55,-0.837837837838,-0.777777777778,-0.866666666667,-0.764705882353,0
2,2,3,2,4,0,3,4,3,4,1,0,1,3,3,3,0.190476190476,0.0714285714286,-0.684108527132,0.585571353344,0.111111111111,0.688583679144,1.0,-1.0,-0.333333333333,0.1,-0.0810810810811,0.444444444444,-0.866666666667,0.0588235294118,0
2,1,4,1,2,1,3,1,2,3,1,0,0,4,2,4,-0.380952380952,-0.928571428571,0.666666666667,-0.740073723012,-0.777777777778,-0.412502388251,-1.0,-1.0,-0.333333333333,-0.7,-0.72972972973,-0.777777777778,-1.0,-0.647058823529,0
2,2,4,1,2,1,1,2,7,3,1,0,1,2,3,2,-0.380952380952,-0.642857142857,-0.843023255814,-0.456240126382,-0.111111111111,0.199727530344,-1.0,-1.0,-1.0,-0.4,-0.621621621622,-0.222222222222,-0.0666666666667,-0.176470588235,1
2,1,4,1,2,0,4,2,0,4,2,0,0,3,4,2,-0.047619047619,-1.0,-0.299418604651,-0.303212216956,-1.0,-0.593037656636,-1.0,-1.0,-1.0,-0.5,-0.513513513514,-0.222222222222,-0.866666666667,-0.0588235294118,0
0,2,5,3,4,0,3,2,7,4,2,0,0,2,6,3,-0.142857142857,-1.0,-0.536821705426,-0.405581885203,-0.111111111111,-0.2444280744,-1.0,-1.0,-1.0,-0.65,-0.945945945946,-1.0,-1.0,-1.0,0
2,1,3,3,4,1,3,3,4,1,1,0,1,4,5,2,0.142857142857,0.642857142857,-0.414728682171,-0.326276987888,-0.777777777778,0.575255743379,1.0,-1.0,-0.333333333333,-0.5,-0.459459459459,0.0,-0.333333333333,-0.0588235294118,0
1,2,2,1,3,1,3,4,3,4,1,0,1,4,3,4,0.190476190476,0.785714285714,-0.847868217054,0.679831490258,-0.777777777778,-0.788030601285,-1.0,-1.0,0.333333333333,0.25,0.351351351351,0.333333333333,-0.466666666667,0.411764705882,0
1,2,4,3,1,1,2,3,7,4,1,0,0,1,2,3,-0.142857142857,-0.857142857143,-0.53488372093,-0.0847814639284,-0.111111111111,-1.0,-1.0,-1.0,-0.333333333333,-0.2,-0.297297297297,0.0,-0.866666666667,0.411764705882,0
2,1,4,1,1,1,3,1,6,3,1,0,1,3,2,4,0.571428571429,-0.785714285714,0.046511627907,-0.847077409163,1.0,-0.788030601285,-1.0,-1.0,1.0,-0.1,-0.459459459459,-1.0,-0.733333333333,-0.176470588235,1
1,2,3,2,2,1,3,3,7,2,1,0,0,2,5,3,0.571428571429,-0.928571428571,0.346899224806,0.00968931016324,-0.555555555556,-1.0,-1.0,-1.0,-1.0,-0.3,-0.783783783784,-0.777777777778,-0.6,-0.764705882353,0
1,1,3,1,3,1,3,2,0,4,0,0,0,3,2,1,-0.285714285714,-0.642857142857,-0.330426356589,-0.292680358083,-0.333333333333,0.796873120249,1.0,-1.0,-0.333333333333,-0.25,-0.297297297297,0.222222222222,-0.466666666667,-0.176470588235,0
2,0,3,0,3,0,3,1,1,2,1,0,0,3,3,3,-0.666666666667,-0.928571428571,0.924418604651,-0.875934702475,-0.111111111111,-0.412502388251,-1.0,-1.0,-1.0,-0.7,-0.891891891892,-1.0,-0.866666666667,-0.764705882353,0
1,2,3,2,2,1,2,2,7,4,2,0,0,3,6,2,-0.285714285714,-0.357142857143,-0.568798449612,-0.613164823591,-0.333333333333,-0.412502388251,-1.0,-1.0,-1.0,-0.55,-0.621621621622,-0.222222222222,-1.0,-0.882352941176,0
2,1,3,3,2,1,4,2,0,1,1,0,0,3,2,2,0.142857142857,-0.142857142857,0.746124031008,-0.523012111638,0.111111111111,0.199727530344,-1.0,-1.0,0.333333333333,-0.5,-1.0,-1.0,-1.0,-1.0,0
2,2,3,3,3,0,3,1,8,3,2,0,0,1,3,3,-0.904761904762,-0.928571428571,0.604651162791,-0.813164823591,-0.777777777778,0.331441299042,-1.0,-1.0,-1.0,-0.9,-0.891891891892,-0.777777777778,-0.733333333333,-0.764705882353,0
2,0,1,5,3,1,3,1,1,3,0,0,1,3,5,3,0.142857142857,-0.928571428571,-0.545542635659,-0.822327540811,-1.0,-1.0,-1.0,-1.0,-0.333333333333,-0.8,-0.837837837838,-0.777777777778,-0.866666666667,-1.0,0
2,2,3,1,3,1,2,2,7,2,0,0,0,3,5,3,0.0952380952381,-0.857142857143,0.972868217054,-0.164928909953,-0.555555555556,-1.0,-1.0,-1.0,-0.333333333333,-0.3,-0.72972972973,-0.555555555556,-1.0,-0.529411764706,0
2,1,1,5,3,1,2,3,5,4,0,0,1,2,3,3,-0.571428571429,-0.714285714286,-0.183139534884,0.242654028436,-0.777777777778,-0.0872050537696,-1.0,-1.0,-0.333333333333,-0.55,-0.513513513514,-0.111111111111,-1.0,-0.0588235294118,0
2,1,1,1,4,1,2,2,2,4,1,0,1,3,1,2,-0.428571428571,-1.0,-0.90019379845,-0.566403370195,-0.777777777778,-0.788030601285,-1.0,-1.0,0.333333333333,-0.5,-0.459459459459,-0.111111111111,-0.6,-1.0,0
1,1,4,1,2,1,2,1,6,4,0,0,0,2,3,2,-0.428571428571,-0.714285714286,-0.166666666667,-0.710163243813,1.0,-0.788030601285,-1.0,-1.0,-0.333333333333,-0.5,-0.72972972973,-0.555555555556,-1.0,-0.647058823529,0
2,1,2,4,4,1,2,1,2,3,2,0,1,2,3,3,-0.0952380952381,-0.928571428571,-0.997093023256,-0.886150605582,0.333333333333,-0.2444280744,-1.0,-1.0,-1.0,-0.65,-1.0,-1.0,-1.0,-1.0,1
2,1,2,5,3,1,2,1,2,1,0,0,0,2,3,3,-0.714285714286,0.428571428571,0.501937984496,-0.864454976303,-1.0,-0.412502388251,-1.0,-1.0,1.0,-0.9,-0.945945945946,-0.888888888889,-1.0,-1.0,0
2,1,3,5,4,1,3,2,4,4,1,0,0,1,3,1,-0.047619047619,1.0,-0.736434108527,-0.446866771985,-0.333333333333,0.199727530344,-1.0,-1.0,-0.333333333333,-0.55,-0.621621621622,-0.222222222222,-0.866666666667,-0.176470588235,0
2,0,4,1,4,1,3,5,3,2,2,0,0,1,4,3,0.809523809524,-0.5,0.295542635659,0.970300157978,0.333333333333,-0.412502388251,-1.0,-1.0,-1.0,0.8,-0.621621621622,-0.666666666667,-0.0666666666667,-0.176470588235,0
2,1,3,1,3,0,2,2,4,3,1,0,0,3,3,3,-0.333333333333,-0.785714285714,-0.196705426357,-0.45729331227,-0.777777777778,-0.788030601285,-1.0,-1.0,-0.333333333333,-0.3,-0.243243243243,0.444444444444,-0.2,-0.0588235294118,0
2,2,1,5,3,1,3,1,8,2,1,0,0,1,3,3,-0.428571428571,-0.928571428571,-0.508720930233,-0.845497630332,-0.777777777778,0.199727530344,-1.0,-1.0,-0.333333333333,-0.95,-0.945945945946,-1.0,-1.0,-1.0,0
2,1,2,1,3,0,3,1,2,4,2,0,0,3,3,3,-0.047619047619,-0.428571428571,-0.763565891473,-0.865297525013,-0.777777777778,-0.788030601285,-1.0,-1.0,-1.0,-0.9,-0.891891891892,-0.777777777778,-0.733333333333,-0.882352941176,0
2,2,1,1,1,1,4,2,7,3,1,0,0,2,3,2,-0.666666666667,0.214285714286,0.354651162791,-0.449921011058,-0.555555555556,-1.0,-1.0,-1.0,-1.0,-0.7,-0.837837837838,-0.777777777778,-0.866666666667,-0.764705882353,0
0,1,3,1,4,1,3,2,2,4,1,0,1,4,2,3,-2.22044604925e-16,-1.0,0.682170542636,-0.424644549763,-0.777777777778,-0.2444280744,-1.0,-1.0,-0.333333333333,-0.55,-0.513513513514,-0.111111111111,-0.333333333333,-0.0588235294118,0
2,2,3,1,1,0,3,3,7,1,2,0,0,4,3,2,0.952380952381,0.714285714286,-0.922480620155,-0.301948393892,0.555555555556,-1.0,-1.0,-1.0,-1.0,0.4,0.135135135135,0.777777777778,-0.0666666666667,0.0588235294118,0
2,2,2,4,3,1,3,3,7,3,0,0,0,1,2,4,-0.428571428571,-0.5,-0.0494186046512,-0.341232227488,0.111111111111,-1.0,-1.0,-1.0,-0.333333333333,-0.5,-0.567567567568,-0.555555555556,-0.0666666666667,-0.176470588235,0
1,2,3,1,3,0,4,4,7,1,1,0,0,4,0,2,0.809523809524,-0.642857142857,-0.485465116279,0.285202738283,1.0,-1.0,-1.0,-1.0,1.0,0.8,-0.621621621622,-0.222222222222,-0.0666666666667,-0.176470588235,0
2,2,4,3,1,1,3,2,7,4,2,0,0,2,3,3,-0.52380952381,-0.714285714286,-0.113372093023,-0.589362822538,-0.777777777778,-0.412502388251,-1.0,-1.0,-1.0,-0.8,-0.783783783784,-0.777777777778,-1.0,-0.764705882353,0
1,1,4,1,1,1,2,2,4,3,1,0,0,4,1,3,-0.047619047619,-0.642857142857,0.934108527132,-0.545866245392,-0.555555555556,-1.0,-1.0,-1.0,-0.333333333333,-0.5,-0.567567567568,-0.666666666667,-0.0666666666667,-0.176470588235,0
2,2,4,1,2,1,3,2,7,4,2,0,0,4,1,3,-0.52380952381,-0.428571428571,-0.518410852713,-0.553027909426,-0.777777777778,-0.0872050537696,-1.0,-1.0,-1.0,-0.65,-0.621621621622,-0.444444444444,-1.0,-0.176470588235,0
2,1,3,1,2,1,2,1,2,4,2,0,0,3,3,2,-0.952380952381,-0.928571428571,-0.765503875969,-0.990205371248,-0.777777777778,0.688583679144,1.0,-1.0,-1.0,-0.95,-0.945945945946,-1.0,-0.866666666667,-1.0,1
2,1,4,1,1,0,3,3,5,2,2,0,0,3,4,3,-0.238095238095,-0.571428571429,-0.973837209302,0.156924697209,-1.0,-1.0,-1.0,-1.0,-1.0,-0.35,-0.351351351351,-0.333333333333,-0.733333333333,0.294117647059,0
2,1,4,3,2,1,2,2,4,3,1,0,0,3,2,3,0.571428571429,-0.571428571429,-0.796511627907,-0.460452869932,-0.555555555556,0.0604832724973,-1.0,-1.0,-1.0,-0.5,-0.945945945946,-1.0,-1.0,-1.0,0
1,1,3,1,1,1,3,1,6,3,1,0,0,1,3,2,-0.333333333333,-0.357142857143,0.665697674419,-0.744707740916,0.333333333333,-0.593037656636,-1.0,-1.0,-0.333333333333,-0.5,-0.72972972973,-0.777777777778,-0.866666666667,-0.647058823529,0
2,1,4,1,3,0,1,1,6,4,1,0,0,4,5,3,-0.190476190476,-1.0,0.987403100775,-0.792733017378,-0.777777777778,-0.788030601285,-1.0,-1.0,-0.333333333333,-0.8,-0.783783783784,-0.666666666667,-0.866666666667,-0.882352941176,0
0,0,4,0,3,0,2,5,3,4,1,0,0,4,3,3,0.952380952381,-0.928571428571,-0.865310077519,0.878357030016,1.0,0.575255743379,1.0,-1.0,-0.333333333333,0.5,-0.837837837838,-0.777777777778,-0.733333333333,-0.764705882353,0
2,1,3,3,1,0,3,3,4,3,2,0,0,2,3,3,-0.428571428571,-0.357142857143,0.758720930233,-0.0881516587678,1.0,-0.412502388251,-1.0,-1.0,-1.0,-0.55,-0.621621621622,-0.222222222222,-1.0,-0.764705882353,0
2,1,3,5,4,0,2,1,6,1,0,0,0,3,2,3,-0.47619047619,-0.785714285714,0.706395348837,-0.884149552396,-0.777777777778,-0.593037656636,-1.0,-1.0,-0.333333333333,-0.95,-0.945945945946,-1.0,-1.0,-1.0,0
2,1,2,1,4,0,3,4,3,4,1,0,0,4,2,1,0.619047619048,-0.785714285714,-0.471899224806,0.637282780411,-0.555555555556,-0.593037656636,-1.0,-1.0,-1.0,0.55,-0.72972972973,-0.777777777778,-0.866666666667,-0.529411764706,0
1,1,2,3,4,1,3,1,2,2,2,0,0,3,3,2,-0.142857142857,-0.857142857143,-0.770348837209,-0.886361242759,-0.111111111111,-0.788030601285,-1.0,-1.0,-1.0,-0.35,-0.567567567568,-0.222222222222,-0.0666666666667,-0.764705882353,0
2,1,2,4,4,1,2,2,2,2,1,0,1,1,2,3,-0.47619047619,-0.142857142857,0.988372093023,-0.682359136388,-0.111111111111,-0.593037656636,-1.0,-1.0,-0.333333333333,-0.5,-0.783783783784,-0.666666666667,-1.0,-0.647058823529,0
2,1,5,1,2,1,4,2,6,1,1,0,0,4,2,3,-0.190476190476,0.214285714286,0.56976744186,-0.557767245919,-0.777777777778,-1.0,-1.0,-1.0,-1.0,-0.2,-0.135135135135,0.666666666667,-0.866666666667,0.176470588235,0
1,2,1,1,3,1,1,1,8,4,2,0,1,4,4,3,-0.666666666667,0.642857142857,0.232558139535,-0.988520273828,-0.777777777778,-0.412502388251,-1.0,-1.0,-1.0,-0.95,-0.945945945946,-1.0,-0.866666666667,-1.0,1
2,1,4,3,4,0,3,2,4,1,0,0,1,2,4,3,0.714285714286,0.285714285714,-0.226744186047,-0.52859399684,1.0,-1.0,-1.0,-1.0,0.333333333333,-0.55,-0.72972972973,-0.666666666667,-0.866666666667,-0.529411764706,0
